"comic_id","Title","Writer","Artist","Studio/Publisher","Release Year","Format","Theme (Color Style)","Genre","Country of Origin","Page Count","Rating (out of 10)","Status","Language","Age Rating","Awards","Volume Count"
"CMC-09270","Red and New","G. Willow Wilson","G. Willow Wilson","Floating World Comics","2020","Graphic Novel","Full Color","Crime / Noir","Australia","1653","7.5","Completed","English","All Ages","None","7"
"CMC-09271","Invincible Fantastic Four","Noelle Stevenson","Bendis","Marvel Comics","2009","Graphic Novel","Full Color","Superhero / Sci-Fi","USA","614","8.0","Hiatus","English","Mature","Manga Taisho Award Winner","7"
"CMC-09272","Joker: and the Outlaws","Joe Simon","Joshua Williamson","DC (Wildstorm)","2022","Graphic Novel","Full Color","Superhero / Sci-Fi","USA","565","7.5","Ongoing","English","Mature","None","1"
"CMC-09273","Phantom Report","Nori Hayashi","Kazushi Hagiwara","Square Enix (Yen Press)","2025","Digital Manga","Black & White","Horror / Supernatural","Japan","5263","8.5","Completed","Japanese","All Ages","None","10"
"CMC-09274","Epilogue Nightwing","Ram V","Dennis O'Neil","DC Comics","2014","Single Issue","Full Color","Superhero / Drama","USA","1405","8.2","Completed","English","All Ages","Harvey Award Nominee","10"
"CMC-09275","Storm Memory","Ken Nakashima","Ken Nakashima","Kadokawa (Yen Press)","2021","Tankobon","Black & White","Mecha / Sci-Fi","Japan","6552","8.0","Ongoing","Japanese","Teen+","None","6"
"CMC-09276","Eclipse Knight","Masashi Kishimoto","Souta Kawamoto","Kodansha (Kodansha USA)","2014","Single Issue / Tankobon","Full Color (Special Edition)","School / Romance","Japan","6205","8.2","Completed","Japanese","All Ages","Hugo Award Winner","25"
"CMC-09277","Wire City","Donny Cates","Donny Cates","Yen Press","2020","Omnibus","Full Color","Fantasy / Action","USA","1206","8.7","Completed","English","Teen+","None","2"
"CMC-09278","Eclipse Destiny","Vegeta style","Akira Toriyama","Shogakukan (Viz Media)","2022","Digital Manga","Full Color (Special Edition)","Horror / Supernatural","Japan","6800","8.3","Completed","Japanese","Teen+","Eisner Award Nominee","35"
"CMC-09279","Return of Ms. Marvel","Bendis","Noelle Stevenson","Marvel Comics","2016","Single Issue","Full Color","Superhero / Action","USA","531","7.0","Ongoing","English","Teen+","Angouleme Award Winner","3"
"CMC-09280","Strongest Kingdom","Park Chan","Yoon Mi","Mr. Blue Corp","2018","Webtoon","Full Color / Limited Palette","Supernatural / Romance","South Korea","2102","8.8","Completed","Korean","Teen+","None","11"
"CMC-09281","Mountain Dream (Manhua)","Luo Fei Yi","Emi Fukuda","Mango Comics","2023","Manhua Volume","Black & White","Isekai / Fantasy","China","3281","8.0","Ongoing","Chinese","All Ages","Eisner Award Nominee","24"
"CMC-09282","Shang-Chi: Infamous","Charles Soule","Greg Pak","Marvel Comics","2002","Digital Single Issue","Full Color","Superhero / Mythology","USA","504","8.2","Hiatus","English","Mature","None","12"
"CMC-09283","Jade of the Underworld","Tai Ogata","Tomo Yoshimura","Shueisha (Manga Plus)","2011","Digital Manga","Black & White","Action / Sci-Fi","Japan","2493","8.6","Completed","Japanese","All Ages","None","16"
"CMC-09284","Ultimate Daredevil","Jordan White","G. Willow Wilson","Marvel Comics","2018","Omnibus","Full Color","Superhero / Sci-Fi","USA","1234","8.6","Completed","English","Young Adult","Angouleme Award Winner","1"
"CMC-09285","Flux City","Brian Azzarello","Robert Kirkman","Drawn & Quarterly","2007","Trade Paperback","Full Color / Limited Palette","Dark Fantasy / Horror","USA","436","7.4","Completed","English","Teen+","National Book Award Finalist","4"
"CMC-09286","Superman: Endgame","Phillip Kennedy Johnson","Tom Taylor","DC (Wildstorm)","2005","Single Issue","Full Color","Superhero / Thriller","USA","1576","7.6","Ongoing","English","Teen+","None","1"
"CMC-09287","Desolate Partner (Manhua)","Liu Zhong Yuan","Nana Inoue","Tencent Comics","2023","Digital Manhua","Full Color (Digital)","Cultivation / Fantasy","China","362","8.1","Completed","Chinese","Mature","Harvey Award Winner","17"
"CMC-09288","Fading Spirit","Emi Fukuda","Emi Fukuda","Shueisha (Viz Media)","2019","Digital Manga","Black & White","Fantasy / Adventure","Japan","6380","7.7","Completed","Japanese","All Ages","None","1"
"CMC-09289","Hidden Hunter","Yama Kato","Akio Hayashi","Shueisha (Viz Media)","2021","Digital Manga","Black & White","Mystery / Thriller","Japan","3592","7.8","Ongoing","Japanese","Teen+","None","23"
"CMC-09290","Abyss Online","Sora Fujimoto","Souta Kawamoto","Shogakukan (Viz Media)","2023","Digital Manga","Black & White","Music / Drama","Japan","441","8.2","Ongoing","Japanese","Teen+","None","30"
"CMC-09291","Commander God Clan","Bae Soo","Bae Soo","MangaToon","2026","Webtoon Chapter Collection","Full Color / Limited Palette","Isekai / Action","South Korea","1749","8.3","Completed","Korean","All Ages","None","15"
"CMC-09292","King Solo Commander Realm","Kim Sung-jun","Jang Seo-yeon","Kakao Webtoon","2025","Digital Webtoon","Full Color / Limited Palette","Sports / Action","South Korea / USA","1353","8.2","Hiatus","Korean","Young Adult","None","16"
"CMC-09293","Iron Man: Amazing","Greg Pak","Gerry Duggan","Marvel Comics","2014","Digital Single Issue","Full Color","Superhero / Mythology","USA","245","8.2","Ongoing","English","Teen+","National Book Award Finalist","5"
"CMC-09294","Blade of Path","Kai Yoshida","Kai Yoshida","Akita Shoten","2017","Manga Volume","Black & White","Comedy / Slice of Life","Japan","2994","8.3","Completed","Japanese","Mature","None","28"
"CMC-09295","Return of Warrior Union","Baek Sung","An Hyun","Naver Series","2019","Webtoon","Full Color / Limited Palette","Drama / Romance","South Korea","4496","8.7","Hiatus","Korean","Teen+","None","13"
"CMC-09296","F-Ranked Comeback","Lim Bo","Lim Bo","D&C Media","2020","Digital Webtoon","Full Color / Limited Palette","Isekai / Action","South Korea","3723","7.8","Ongoing","Korean","Young Adult","Eagle Award Winner","14"
"CMC-09297","Last Ghost","G. Willow Wilson","Jonathan Hickman","Dark Horse Comics","2017","Omnibus","Full Color","Adventure / Comedy","USA","742","8.1","Completed","English","Young Adult","None","2"
"CMC-09298","Reborn of Light","Riku Matsumoto","Riku Matsumoto","Shogakukan (Viz Media)","2005","Manga Volume","Black & White","Shounen / Adventure","Japan","1759","8.8","Completed","Japanese","Young Adult","Harvey Award Winner","5"
"CMC-09299","Crimson Quest","Naruto Uzumaki style","Luna Aoyama","Kadokawa (Yen Press)","2014","Manga Volume","Black & White","Psychological / Thriller","Japan","4320","7.8","Ongoing","Japanese","Teen+","Eagle Award Winner","14"
"CMC-09300","Annual Deathstroke","Mark Millar (DC)","Mark Millar (DC)","DC Comics","2003","Omnibus","Full Color","Superhero / Crime","USA","1193","7.1","Completed","English","Mature","Manga Taisho Award Winner","14"
"CMC-09301","Last Pulse","Frank Quitely","Victoria Jamieson","Antarctic Press","2011","Trade Paperback","Full Color","Cyberpunk / Sci-Fi","UK","630","8.5","Ongoing","English","Mature","None","6"
"CMC-09302","Lost Inheritance","Kira Matsuda","Tai Ogata","Shueisha (Viz Media)","2014","Tankobon","Grayscale","Psychological / Thriller","Japan","2421","8.1","Completed","Japanese","Young Adult","None","31"
"CMC-09303","Amber Reincarnation","Tite Kubo","Shin Kato","Shogakukan (Viz Media)","2011","Digital Manga","Black & White","Shoujo / Romance","Japan","2502","8.5","Completed","Japanese","Teen+","None","45"
"CMC-09304","Shrouded Hero","Kenji Ishikawa","Akira Toriyama","Shueisha (Viz Media)","2008","Digital Manga","Full Color (Special Edition)","Action / Fantasy","Japan","6639","7.8","Completed","Japanese","Teen+","None","11"
"CMC-09305","Lord The SSS-Ranked Academy","Jung Dae-ho","Jung Dae-ho","Naver Series","2012","Webtoon","Full Color / Limited Palette","Historical / Romance","South Korea","270","8.0","Ongoing","Korean","Mature","None","6"
"CMC-09306","Ice Road","Paul Pope","Paul Pope","Vault Comics","2012","Single Issue","Black & White","Post-Apocalyptic / Action","USA","2365","8.2","Ongoing","English","Mature","None","1"
"CMC-09307","Silver Ascending","Daichi Kimura","Vegeta style","Kodansha (Crunchyroll)","2021","Single Issue / Tankobon","Black & White","Action / Supernatural","Japan","4494","8.1","Completed","Japanese","Mature","None","33"
"CMC-09308","Abyss Code","Zoro style","Ren Kobayashi","Leed-sha","2021","Tankobon","Black & White","Fantasy / Adventure","Japan","5385","8.7","Completed","Japanese","Young Adult","Angouleme Award Winner","14"
"CMC-09309","Birds of Prey: Knightfall","Geoff Johns","Patrick Gleason","DC (Vertigo)","2012","Graphic Novel","Full Color","Superhero / Drama","USA","180","8.2","Completed","English","Mature 17+","None","11"
"CMC-09310","Green Arrow: Knightfall","Frank Miller","Tom Taylor","DC (Wildstorm)","2012","Digital Single Issue","Full Color / Limited Palette","Superhero / Action","USA","1052","7.8","Completed","English","Young Adult","Manga Taisho Award Winner","8"
"CMC-09311","Night Tale","Tomo Yoshimura","Eiichiro Oda","Kodansha (Crunchyroll)","2007","Single Issue / Tankobon","Black & White","School / Romance","Japan","322","7.9","Completed","Japanese","All Ages","None","4"
"CMC-09312","Warrior Lord Academy","Manhwaga K","Manhwaga K","Naver Series","2025","Webtoon Chapter Collection","Full Color / Limited Palette","Manhwa / Action","South Korea","345","8.1","Completed","Korean","Young Adult","Angouleme Award Winner","16"
"CMC-09313","Serpent File","Minato Kirishima","Minato Kirishima","Shueisha (Viz Media)","2019","Digital Manga","Black & White","Mecha / Sci-Fi","Japan","3921","6.8","Completed","Japanese","Mature","Harvey Award Winner","28"
"CMC-09314","Fox Blade","Kai Yoshida","Kai Yoshida","Kodansha (Kodansha USA)","2019","Digital Manga","Black & White","Shounen / Adventure","Japan","4674","7.9","Ongoing","Japanese","Mature","Eagle Award Winner","45"
"CMC-09315","Scarlet Academy","Hana Yamashita","Mitsuru Adachi","Ichijinsha","2001","Tankobon","Black & White","Cooking / Slice of Life","Japan","1365","8.1","Ongoing","Japanese","Mature","None","18"
"CMC-09316","We F-Ranked Dungeon","Choi Hyun-woo","Writer J","Naver / Line Webtoon","2021","Digital Webtoon","Full Color (Digital)","System / Fantasy","South Korea / USA","1085","7.4","Completed","Korean","Young Adult","None","8"
"CMC-09317","Secret Code Dernier Surge","Christophe Blain","Milo Manara","Rebellion (UK)","2019","Hardcover Album","Full Color","Comedy / Adventure","Italy","495","7.8","Ongoing","Italian","Mature","Locus Award Winner","8"
"CMC-09318","Archer Awakening","Song Ra","Lim Bo","Lezhin Comics","2018","Webtoon Chapter Collection","Full Color (Pastel)","Sports / Action","South Korea","4931","8.7","Completed","Korean","Teen+","Locus Award Winner","14"
"CMC-09319","Gold of Only","Kat Leyh","Jeff Lemire","Lion Forge","2023","OGN","Black & White","Magical Realism / Drama","USA","1017","7.8","Hiatus","English","Teen+","None","6"
"CMC-09320","Void S-Class Order","Jung Ha","Yoon Mi","Ridibooks","2013","Digital Webtoon","Full Color (Digital)","School / Romance","South Korea","4233","8.6","Completed","Korean","Teen+","Eisner Award Winner","1"
"CMC-09321","Void Signal Yellow","Marjane Satrapi","Matthieu Bonhomme","2000 AD (UK)","2013","Hardcover Album","Black & White","Comedy / Adventure","Switzerland","93","7.3","Ongoing","French","Teen+","None","1"
"CMC-09322","Void of Code","Ryan North","Ryan North","Magnetic Press","2005","Digital Single Issue","Watercolor","Horror / Thriller","UK","1099","7.5","Ongoing","English","Mature","Japan Media Arts Award Winner","5"
"CMC-09323","Gambit: Trial of","J.M. DeMatteis","J.M. DeMatteis","Marvel Comics","2022","Omnibus","Full Color (Digital)","Superhero / Action","USA","413","7.3","Completed","English","Mature","None","6"
"CMC-09324","Dead Green","Jerry Craft","Noelle Stevenson","Self-Published","2025","Digital Single Issue","Black & White","Post-Apocalyptic / Action","USA","609","8.0","Ongoing","English","Mature","None","8"
"CMC-09325","Drift and Stone","Chris Ware","Joe Sacco","Drawn & Quarterly","2012","OGN","Watercolor","Fantasy / Action","Canada","896","8.1","Ongoing","English","Teen+","Hugo Award Winner","1"
"CMC-09326","Shadow Tyrant Academy","Oh Jae-won","Oh Jae-won","Lezhin Comics","2025","Webtoon Chapter Collection","Full Color / Limited Palette","Isekai / Action","South Korea / Japan","2684","8.3","Completed","Korean","Mature","None","16"
"CMC-09327","Iron Log","Kai Yoshida","Kai Yoshida","Akita Shoten","2011","Digital Manga","Black & White","Action / Historical","Japan","2893","8.3","Ongoing","Japanese","Teen+","None","31"
"CMC-09328","Deadpool: Last Stand of","J.M. DeMatteis","Sean McKeever","Marvel Comics","2017","Digital Single Issue","Full Color","Superhero / Action","USA","406","8.9","Completed","English","Teen+","None","11"
"CMC-09329","Dead Found","Scott Snyder","Scott Snyder","Pantheon Books","2024","Single Issue","Full Color / Limited Palette","Fantasy / Action","USA","352","7.3","Completed","English","Teen+","None","8"
"CMC-09330","Day Protocol","Shin Kato","Kenji Ishikawa","Shogakukan (Viz Media)","2020","Digital Manga","Black & White","Historical / Drama","Japan","1895","8.0","Ongoing","Japanese","Teen+","None","40"
"CMC-09331","Last Ghost","Daniel Clowes","Charles Burns","CMX Manga","2016","Graphic Novel","Full Color","Sci-Fi / Action","New Zealand","682","7.7","Completed","English","Mature","Hugo Award Winner","4"
"CMC-09332","Wood Clay","Magnus","Magnus","Lombard Publishing","2000","Album","Black & White","Comedy / Adventure","Italy","145","7.3","Completed","English","Teen+","Kodansha Manga Award Winner","5"
"CMC-09333","Signal of Poison","Alan Moore","Alan Moore","Titan Comics","2009","Trade Paperback","Black & White","Crime / Thriller","USA","1667","8.9","Ongoing","English","Young Adult","Harvey Award Winner","4"
"CMC-09334","Blood Hunt Captain America","Donny Cates","J.M. DeMatteis","Marvel Comics","2002","Trade Paperback","Full Color","Superhero / Coming of Age","USA","478","8.1","Completed","English","Mature","National Book Award Finalist","7"
"CMC-09335","Blazing Awakening","Yama Kato","Rumiko Takahashi","Shueisha (Manga Plus)","2016","Manga Volume","Full Color (Special Edition)","Slice of Life / Drama","Japan","4026","8.1","Ongoing","Japanese","Teen+","None","13"
"CMC-09336","The Surge Fire","Seth","Seth","Scout Comics","2023","Digital Single Issue","Full Color","Post-Apocalyptic / Action","USA","1956","7.9","Hiatus","English","Teen+","Harvey Award Nominee","10"
"CMC-09337","Plague Grid","Joe Hill","Joe Hill","Lion Forge","2026","OGN","Black & White","Magical Realism / Drama","UK","2288","8.1","Ongoing","English","Teen+","None","3"
"CMC-09338","Flux Pink","Tom Taylor","Tom Taylor","Humanoids","2014","Omnibus","Full Color / Limited Palette","Horror / Thriller","USA","2295","7.2","Completed","English","Mature","None","8"
"CMC-09339","Or Noir","Philippe Druillet","Philippe Druillet","Casterman / Fantagraphics","2021","Album","Full Color","Mythology / Fantasy","Spain","329","7.6","Completed","Italian","Mature","Hugo Award Winner","7"
"CMC-09340","Dead Drift","Garth Ennis","Adrian Tomine","Bad Idea","2005","Single Issue","Full Color / Limited Palette","Comedy / Action","New Zealand","1565","7.4","Ongoing","English","All Ages","Japan Media Arts Award Winner","1"
"CMC-09341","Ashen Ascension","Zoro style","Gintoki Sakata","Akita Shoten","2011","Manga Volume","Black & White","Mystery / Thriller","Japan","4028","7.8","Hiatus","Japanese","Teen+","Kodansha Manga Award Winner","27"
"CMC-09342","Azure Hunter","Haruki Tanaka","Ken Goto","Houbunsha","2003","Tankobon","Black & White","Josei / Romance","Japan","2589","8.0","Completed","Japanese","Mature 17+","None","8"
"CMC-09343","Dark Villain","Rumiko Takahashi","Shin Kato","Akita Shoten","2018","Manga Volume","Grayscale","Shounen / Adventure","Japan","4845","8.2","Ongoing","Japanese","Mature 17+","None","1"
"CMC-09344","Ivory God","Sora Fujimoto","Akira Toriyama","Square Enix (Viz Media)","2023","Digital Manga","Full Color (Special Edition)","Fantasy / Adventure","Japan","3049","8.5","Completed","Japanese","Teen+","None","4"
"CMC-09345","Dead Old","Brian Azzarello","Brian Azzarello","Antarctic Press","2005","Digital Single Issue","Watercolor","Comedy / Action","USA","1652","8.4","Ongoing","English","Young Adult","Hugo Award Winner","11"
"CMC-09346","Wind Counterattack","Bae Soo","Oh Seo","NT Novel","2018","Digital Webtoon","Full Color (Digital)","Drama / Romance","South Korea","2954","8.3","Completed","Korean","Teen+","Kodansha Manga Award Winner","17"
"CMC-09347","New Warriors: Dark","Torunn Gronbekk","Tini Howard","Marvel Comics","2019","Omnibus","Full Color","Superhero / Action","USA","784","7.7","Completed","English","Mature","None","3"
"CMC-09348","Phantom Vision","Kira Matsuda","Kira Matsuda","Shueisha (Manga Plus)","2020","Tankobon","Black & White","Comedy / Slice of Life","Japan","1881","7.4","Hiatus","Japanese","Teen+","None","34"
